-0.742387 0.580479
0.26448 -0.841979
0.0272477 0.079668
0.0898655 -0.781144
-0.653168 -0.230391
-0.317466 -0.333297
-0.853516 -0.0720367
0.562205 -0.326814
-0.137877 -0.661529
-0.326443 -0.259746
0.0290123 0.648704
0.260985 -0.73685
-0.206885 0.148443
0.565747 0.460938
0.172579 0.853781
0.251635 -0.401446
-0.169159 0.56847
-0.892082 -0.137199
0.961482 -0.166094
0.0747817 -0.553915
0.0421256 -0.334917
0.451159 -0.365986
-0.220372 0.293668
0.259647 -0.144817
0.318483 -0.104972
0.838815 0.503615
-0.512138 -0.844365
-0.419401 0.585781
0.732774 0.0926787
0.810736 0.339379
0.940536 -0.175536
0.390138 -0.530504
-0.719478 -0.183576
0.0618067 -0.958483
-0.1126 -0.198055
0.17089 0.0430544
0.33347 -0.152248
-0.160869 -0.87161
-0.0484957 -0.672002
-0.467547 0.610256
0.493487 0.846219
0.682423 -0.640231
-0.217394 0.393462
0.122574 -0.0971018
-0.247553 -0.588939
-0.832071 -0.518129
0.314822 -0.387065
0.774135 -0.400774
0.348539 -0.808674
0.379966 -0.237891
0.0573022 0.262745
0.826782 -0.45366
0.538255 -0.498737
-0.414141 0.188707
-0.191748 0.970051
-0.28498 0.754781
0.0606352 0.400855
-0.16019 0.962986
-0.3568 0.206493
0.702189 -0.465661
0.598194 0.606332
0.0192164 -0.291542
0.347724 -0.150463
-0.390677 0.352412
-0.0602055 0.065201
0.0491723 0.43936
0.0194751 0.554528
-0.0422164 -0.3748
0.267179 -0.953758
-0.0270247 -0.872404
0.814574 -0.264082
-0.960985 -0.131003
0.0498187 0.796828
-0.105195 -0.961393
0.961869 -0.199791
0.013046 -0.213023
0.626465 0.709707
0.407869 0.218364
0.252254 0.861291
0.34742 -0.742209
0.0225849 -0.643814
0.512865 0.784055
0.211987 0.718341
0.688422 0.692487
0.274723 0.0970725
0.659476 0.322195
0.688348 -0.361316
0.211516 0.452237
-0.545021 0.441216
0.37314 -0.796922
-0.926598 -0.317148
-0.445504 0.136823
0.751344 0.543291
0.0146827 -0.320158
0.702026 -0.0343072
0.669347 -0.647715
-0.376516 -0.395485
-0.0123618 -0.895402
0.0883871 -0.0447724
0.257574 -0.461375
-0.0291882 -0.750243
0.85745 -0.0886925
-0.468828 0.00807648
0.216086 -0.392989
0.72915 0.383106
0.00528525 0.430052
0.0649205 0.49241
-0.30918 0.692083
0.073544 0.627379
-0.153063 -0.169434
-0.288756 -0.403442
0.887769 -0.160892
-0.924135 -0.27547
0.680268 0.586798
-0.732098 -0.481161
-0.115933 0.0369312
0.338695 -0.480729
0.609674 0.0123804
-0.418592 -0.298064
0.0924675 0.910486
-0.380134 0.040879
-0.159919 0.444582
0.0961959 0.21325
0.0740208 0.0194344
-0.190066 -0.538348
-0.480598 -0.563712
0.373195 0.856821
-0.550997 -0.566144
-0.279956 0.521793
0.277961 0.897759
-0.378797 -0.871688
-0.0436367 0.955225
0.674409 0.414116
0.251875 -0.244441
0.282581 0.188789
-0.356145 0.421794
-0.462612 -0.306848
-0.145183 0.584036
-0.223941 0.910588
0.310793 0.7814
0.643508 0.0144716
-0.17352 0.308799
-0.665232 0.280472
0.512221 -0.286095
-0.303746 -0.91668
-0.210947 -0.494148
0.091031 -0.592232
0.456275 -0.264938
0.233855 0.778363
-0.753668 -0.234671
0.281507 -0.191487
0.631015 -0.639164
-0.816513 -0.423816
-0.0618286 0.408436
-0.900397 0.0430353
0.241716 -0.337387
-0.216363 0.820107
-0.332854 -0.758414
0.572894 0.684226
-0.264336 0.0125961
-0.121525 -0.744612
0.146582 0.823538
0.717863 0.684883
-0.282812 0.339931
0.825341 -0.376437
-0.22752 -0.219363
0.293607 -0.64349
-0.184228 0.311638
-0.368434 -0.571242
-0.0344594 0.615156
0.822078 0.40302
-0.563458 -0.747589
-0.169245 0.690237
0.503867 0.324888
0.430451 -0.187898
-0.0641651 0.65842
0.0595215 -0.802853
0.418897 0.635724
-0.59583 -0.600832
0.145441 0.53619
-0.402685 0.20137
-0.718547 0.561798
-0.156122 0.301643
-0.142563 -0.169392
-0.0266825 0.0430891
0.632142 0.72686
0.470127 0.0159824
0.129682 -0.839726
0.588812 0.516927
-0.0240676 -0.130647
-0.844822 0.279761
